id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
658,Serial1,TX,bOQA20v0tAtNNmDrJ923tnRM3Yv gTJWefLVvoNvngWCU8 W7M2cNoGzALAAXeHC1y8T JqEV1eo59 HOOLzJZ1z9yGbzJ96GzwZ,30.45371413230896,1,100,
659,Serial1,RX,cPRB31w1uBuOOnEsK 34uoSN4ZwahUKXfgMWwpOwohXDV9aX8N3dOpHABMBBYfID2z9UaKrFW2fp6 aIPPMAK02A zHcAK 7HAx0,30.5331449508667,1,100,True
660,TCP0,TX,cPRB31w1uBuOOnEsK 34uoSN4ZwahUKXfgMWwpOwohXDV9aX8N3dOpHABMBBYfID2z9UaKrFW2fp6 aIPPMAK02A zHcAK 7HAx0,30.548130989074707,1,100,
661,TCP0,RX,dQSC42x2vCvPPoFtLa45vpTO50xbiVLYghNXxqPxpiYEW bY9O4ePqIBCNCCZgJE3A VbLsGX3gq7abJQQNBL13BaAIdBLa8IBy1,30.611072540283203,1,100,True
662,Serial1,TX,dQSC42x2vCvPPoFtLa45vpTO50xbiVLYghNXxqPxpiYEW bY9O4ePqIBCNCCZgJE3A VbLsGX3gq7abJQQNBL13BaAIdBLa8IBy1,30.627057552337646,1,100,
663,Serial1,RX,eRTD53y3wDwQQpGuMb56wqUP61ycjWMZhiOYyrQyqjZFXacZ P5fQrJCDODD0hKF4BaWcMtHY4hr8bcKRROCM24CbBJeCMb9JCz2,30.722968578338623,1,100,True
664,TCP0,TX,eRTD53y3wDwQQpGuMb56wqUP61ycjWMZhiOYyrQyqjZFXacZ P5fQrJCDODD0hKF4BaWcMtHY4hr8bcKRROCM24CbBJeCMb9JCz2,30.738954067230225,1,100,
665,TCP0,RX,fSUE64z4xExRRqHvNc67xrVQ72zdkXN0ijPZzsRzrk0GYbd0aQ6gRsKDEPEE1iLG5CbXdNuIZ5is9cdLSSPDN35DcCKfDNc KDA3,30.80289387702942,1,100,True
666,Serial1,TX,fSUE64z4xExRRqHvNc67xrVQ72zdkXN0ijPZzsRzrk0GYbd0aQ6gRsKDEPEE1iLG5CbXdNuIZ5is9cdLSSPDN35DcCKfDNc KDA3,30.818878889083862,1,100,
667,Serial1,RX,gTVF75A5yFySSrIwOd78ysWR83AelYO1jkQ0AtSAsl1HZce1bR7hStLEFQFF2jMH6DcYeOvJ06jt deMTTQEO46EdDLgEOdaLEB4,30.89880633354187,1,100,True
668,TCP0,TX,gTVF75A5yFySSrIwOd78ysWR83AelYO1jkQ0AtSAsl1HZce1bR7hStLEFQFF2jMH6DcYeOvJ06jt deMTTQEO46EdDLgEOdaLEB4,30.914799690246582,1,100,
669,TCP0,RX,hUWG86B6zGzTTsJxPe89ztXS94BfmZP2klR1BuTBtm2I0df2cS8iTuMFGRGG3kNI7EdZfPwK17kuaefNUURFP57FeEMhFPebMFC5,30.978739976882935,1,100,True
670,Serial1,TX,hUWG86B6zGzTTsJxPe89ztXS94BfmZP2klR1BuTBtm2I0df2cS8iTuMFGRGG3kNI7EdZfPwK17kuaefNUURFP57FeEMhFPebMFC5,30.994723081588745,1,100,
671,Serial1,RX,iVXH97C7AHAUUtKyQf9 AuYT 5Cgn0Q3lmS2CvUCun3J1eg3dT9jUvNGHSHH4lOJ8Fe0gQxL28lvbfgOVVSGQ68GfFNiGQfcNGD6,31.0736563205719,1,100,True
672,TCP0,TX,iVXH97C7AHAUUtKyQf9 AuYT 5Cgn0Q3lmS2CvUCun3J1eg3dT9jUvNGHSHH4lOJ8Fe0gQxL28lvbfgOVVSGQ68GfFNiGQfcNGD6,31.088642120361328,1,100,
673,TCP0,RX,jWYI 8D8BIBVVuLzRg aBvZUa6Dho1R4mnT3DwVDvo4K2fh4eU kVwOHITII5mPK9Gf1hRyM39mwcghPWWTHR79HgGOjHRgdOHE7,31.152089595794678,1,100,True
674,Serial1,TX,jWYI 8D8BIBVVuLzRg aBvZUa6Dho1R4mnT3DwVDvo4K2fh4eU kVwOHITII5mPK9Gf1hRyM39mwcghPWWTHR79HgGOjHRgdOHE7,31.168076515197754,1,100,
675,Serial1,RX,kXZJa9E9CJCWWvMAShabCw0Vb7Eip2S5noU4ExWEwp5L3gi5fValWxPIJUJJ6nQL Hg2iSzN4 nxdhiQXXUIS8 IhHPkIShePIF8,31.24728775024414,1,100,True
676,TCP0,TX,kXZJa9E9CJCWWvMAShabCw0Vb7Eip2S5noU4ExWEwp5L3gi5fValWxPIJUJJ6nQL Hg2iSzN4 nxdhiQXXUIS8 IhHPkIShePIF8,31.263269424438477,1,100,
677,TCP0,RX,lY0Kb F DKDXXwNBTibcDx1Wc8Fjq3T6opV5FyXFxq6M4hj6gWbmXyQJKVKK7oRMaIh3jTAO5aoyeijRYYVJT9aJiIQlJTifQJG9,31.327210426330566,1,100,True
678,Serial1,TX,lY0Kb F DKDXXwNBTibcDx1Wc8Fjq3T6opV5FyXFxq6M4hj6gWbmXyQJKVKK7oRMaIh3jTAO5aoyeijRYYVJT9aJiIQlJTifQJG9,31.34319567680359,1,100,
679,Serial1,RX,mZ1LcaGaELEYYxOCUjcdEy2Xd9Gkr4U7pqW6GzYGyr7N5ik7hXcnYzRKLWLL8pSNbJi4kUBP6bpzfjkSZZWKU bKjJRmKUjgRKH ,31.423120498657227,1,100,True
680,TCP0,TX,mZ1LcaGaELEYYxOCUjcdEy2Xd9Gkr4U7pqW6GzYGyr7N5ik7hXcnYzRKLWLL8pSNbJi4kUBP6bpzfjkSZZWKU bKjJRmKUjgRKH ,31.439105987548828,1,100,
681,TCP0,RX,n02MdbHbFMFZZyPDVkdeFz3Ye Hls5V8qrX7HAZHzs8O6jl8iYdoZASLMXMM9qTOcKj5lVCQ7cqAgklT00XLVacLkKSnLVkhSLIa,31.50304627418518,1,100,True
682,Serial1,TX,n02MdbHbFMFZZyPDVkdeFz3Ye Hls5V8qrX7HAZHzs8O6jl8iYdoZASLMXMM9qTOcKj5lVCQ7cqAgklT00XLVacLkKSnLVkhSLIa,31.519031524658203,1,100,
683,Serial1,RX,o13NecIcGNG00zQEWlefGA4ZfaImt6W9rsY8IB0IAt9P7km9jZep0BTMNYNN rUPdLk6mWDR8drBhlmU11YMWbdMlLToMWliTMJb,31.598957300186157,1,100,True
684,TCP0,TX,o13NecIcGNG00zQEWlefGA4ZfaImt6W9rsY8IB0IAt9P7km9jZep0BTMNYNN rUPdLk6mWDR8drBhlmU11YMWbdMlLToMWliTMJb,31.614941835403442,1,100,
685,TCP0,RX,p24OfdJdHOH11ARFXmfgHB50gbJnu7X stZ9JC1JBu Q8ln k0fq1CUNOZOOasVQeMl7nXES9esCimnV22ZNXceNmMUpNXmjUNKc,31.694868087768555,1,100,True
686,Serial1,TX,p24OfdJdHOH11ARFXmfgHB50gbJnu7X stZ9JC1JBu Q8ln k0fq1CUNOZOOasVQeMl7nXES9esCimnV22ZNXceNmMUpNXmjUNKc,31.710853815078735,1,100,
687,Serial1,RX,q35PgeKeIPI22BSGYnghIC61hcKov8Yatu0 KD2KCvaR9moal1gr2DVOP0PPbtWRfNm8oYFT ftDjnoW330OYdfOnNVqOYnkVOLd,31.790778875350952,1,100,True
688,TCP0,TX,q35PgeKeIPI22BSGYnghIC61hcKov8Yatu0 KD2KCvaR9moal1gr2DVOP0PPbtWRfNm8oYFT ftDjnoW330OYdfOnNVqOYnkVOLd,31.806763648986816,1,100,
689,TCP0,RX,r46QhfLfJQJ33CTHZohiJD72idLpw9Zbuv1aLE3LDwbS npbm2hs3EWPQ1QQcuXSgOn9pZGUaguEkopX441PZegPoOWrPZolWPMe,31.870704412460327,1,100,True
690,Serial1,TX,r46QhfLfJQJ33CTHZohiJD72idLpw9Zbuv1aLE3LDwbS npbm2hs3EWPQ1QQcuXSgOn9pZGUaguEkopX441PZegPoOWrPZolWPMe,31.886688947677612,1,100,
691,Serial1,RX,s57RigMgKRK44DUI0pijKE83jeMqx 0cvw2bMF4MExcTaoqcn3it4FXQR2RRdvYThPo q0HVbhvFlpqY552Q0fhQpPXsQ0pmXQNf,31.966614723205566,1,100,True
692,TCP0,TX,s57RigMgKRK44DUI0pijKE83jeMqx 0cvw2bMF4MExcTaoqcn3it4FXQR2RRdvYThPo q0HVbhvFlpqY552Q0fhQpPXsQ0pmXQNf,31.98260235786438,1,100,
693,TCP0,RX,t68SjhNhLSL55EVJ1qjkLF94kfNrya1dwx3cNG5NFydUbprdo4ju5GYRS3SSewZUiQpar1IWciwGmqrZ663R1giRqQYtR1qnYROg,32.04605007171631,1,100,True
694,Serial1,TX,t68SjhNhLSL55EVJ1qjkLF94kfNrya1dwx3cNG5NFydUbprdo4ju5GYRS3SSewZUiQpar1IWciwGmqrZ663R1giRqQYtR1qnYROg,32.06203603744507,1,100,
695,Serial1,RX,u79TkiOiMTM66FWK2rklMG 5lgOszb2exy4dOH6OGzeVcqsep5kv6HZST4TTfx0VjRqbs2JXdjxHnrs0774S2hjSrRZuS2roZSPh,32.14195919036865,1,100,True
696,TCP0,TX,u79TkiOiMTM66FWK2rklMG 5lgOszb2exy4dOH6OGzeVcqsep5kv6HZST4TTfx0VjRqbs2JXdjxHnrs0774S2hjSrRZuS2roZSPh,32.15794634819031,1,100,
697,TCP0,RX,v8 UljPjNUN77GXL3slmNHa6mhPtAc3fyz5ePI7PHAfWdrtfq6lw7I0TU5UUgy1WkSrct3KYekyIost1885T3ikTsS0vT3sp0TQi,32.22188472747803,1,100,True
698,Serial1,TX,v8 UljPjNUN77GXL3slmNHa6mhPtAc3fyz5ePI7PHAfWdrtfq6lw7I0TU5UUgy1WkSrct3KYekyIost1885T3ikTsS0vT3sp0TQi,32.23786950111389,1,100,
699,Serial1,RX,w9aVmkQkOVO88HYM4tmnOIb7niQuBd4gzA6fQJ8QIBgXesugr7mx8J1UV6VVhz2XlTsdu4LZflzJptu2996U4jlUtT1wU4tq1URj,32.317795276641846,1,100,True
700,TCP0,TX,w9aVmkQkOVO88HYM4tmnOIb7niQuBd4gzA6fQJ8QIBgXesugr7mx8J1UV6VVhz2XlTsdu4LZflzJptu2996U4jlUtT1wU4tq1URj,32.33378052711487,1,100,
701,TCP0,RX,x bWnlRlPWP99IZN5unoPJc8ojRvCe5hAB7gRK9RJChYftvhs8ny9K2VW7WWiA3YmUtev5M0gmAKquv3  7V5kmVuU2xV5ur2VSk,32.39772343635559,1,100,True
702,Serial1,TX,x bWnlRlPWP99IZN5unoPJc8ojRvCe5hAB7gRK9RJChYftvhs8ny9K2VW7WWiA3YmUtev5M0gmAKquv3  7V5kmVuU2xV5ur2VSk,32.41370606422424,1,100,
703,Serial1,RX,yacXomSmQXQ  J0O6vopQKd9pkSwDf6iBC8hSL SKDiZguwit9oz L3WX8XXjB4ZnVufw6N1hnBLrvw4aa8W6lnWvV3yW6vs3WTl,32.49363112449646,1,100,True
704,TCP0,TX,yacXomSmQXQ  J0O6vopQKd9pkSwDf6iBC8hSL SKDiZguwit9oz L3WX8XXjB4ZnVufw6N1hnBLrvw4aa8W6lnWvV3yW6vs3WTl,32.50914216041565,1,100,
705,TCP0,RX,zbdYpnTnRYRaaK1P7wpqRLe qlTxEg7jCD9iTMaTLEj0hvxju pAaM4XY9YYkC50oWvgx7O2ioCMswx5bb9X7moXwW4zX7wt4XUm,32.57307195663452,1,100,True
706,Serial1,TX,zbdYpnTnRYRaaK1P7wpqRLe qlTxEg7jCD9iTMaTLEj0hvxju pAaM4XY9YYkC50oWvgx7O2ioCMswx5bb9X7moXwW4zX7wt4XUm,32.589054107666016,1,100,
707,Serial1,RX,AceZqoUoSZSbbL2Q8xqrSMfarmUyFh8kDE jUNbUMFk1iwykvaqBbN5YZ ZZlD61pXwhy8P3jpDNtxy6cc Y8npYxX5AY8xu5YVn,32.66699004173279,1,100,True
708,TCP0,TX,AceZqoUoSZSbbL2Q8xqrSMfarmUyFh8kDE jUNbUMFk1iwykvaqBbN5YZ ZZlD61pXwhy8P3jpDNtxy6cc Y8npYxX5AY8xu5YVn,32.681973934173584,1,100,
709,TCP0,RX,Bdf0rpVpT0TccM3R9yrsTNgbsnVzGi9lEFakVOcVNGl2jxzlwbrCcO6Z0a00mE72qYxiz9Q4kqEOuyz7ddaZ9oqZyY6BZ9yv6ZWo,32.74491548538208,1,100,True
710,Serial1,TX,Bdf0rpVpT0TccM3R9yrsTNgbsnVzGi9lEFakVOcVNGl2jxzlwbrCcO6Z0a00mE72qYxiz9Q4kqEOuyz7ddaZ9oqZyY6BZ9yv6ZWo,32.76090121269226,1,100,
711,Serial1,RX,Ceg1sqWqU1UddN4S zstUOhctoWAHj mFGblWPdWOHm3kyAmxcsDdP701b11nF83rZyjA R5lrFPvzA8eeb0 pr0zZ7C0 zw70Xp,32.83982825279236,1,100,True
712,TCP0,TX,Ceg1sqWqU1UddN4S zstUOhctoWAHj mFGblWPdWOHm3kyAmxcsDdP701b11nF83rZyjA R5lrFPvzA8eeb0 pr0zZ7C0 zw70Xp,32.85481357574463,1,100,
713,TCP0,RX,Dfh2trXrV2VeeO5TaAtuVPidupXBIkanGHcmXQeXPIn4lzBnydtEeQ812c22oG94s0zkBaS6msGQwAB9ffc1aqs1A08D1aAx81Yq,32.91803812980652,1,100,True
714,Serial1,TX,Dfh2trXrV2VeeO5TaAtuVPidupXBIkanGHcmXQeXPIn4lzBnydtEeQ812c22oG94s0zkBaS6msGQwAB9ffc1aqs1A08D1aAx81Yq,32.93402051925659,1,100,
715,Serial1,RX,Egi3usYsW3WffP6UbBuvWQjevqYCJlboHIdnYRfYQJo5mACozeuFfR923d33pH 5t1AlCbT7ntHRxBC ggd2brt2B19E2bBy92Zr,33.01394581794739,1,100,True
716,TCP0,TX,Egi3usYsW3WffP6UbBuvWQjevqYCJlboHIdnYRfYQJo5mACozeuFfR923d33pH 5t1AlCbT7ntHRxBC ggd2brt2B19E2bBy92Zr,33.028934478759766,1,100,
717,TCP0,RX,Fhj4vtZtX4XggQ7VcCvwXRkfwrZDKmcpIJeoZSgZRKp6nBDpAfvGgS 34e44qIa6u2BmDcU8ouISyCDahhe3csu3C2 F3cCz 30s,33.09187340736389,1,100,True
